"crs_name","crs_id"
"CHEM259","112317"
"CHEM271","112318"
"CHEM273","112320"
"CHEM274","112289"
"CHEM275","112319"
"CHEM277","112322"
"CHEM278A","200177"
"CHEM278B","200178"
"CHEM279","112323"
"CHEM280","200176"
"CHEM287","216425"
"CHEM287A","217690"
"CHEM291","214820"
"CHEM296","213687"
"CHEM297","112331"
"CHEM299","112332"
"CHEM300","112333"
"CHEM301","112334"
"CHEM390","211474"
"CHEM459","103400"
"CHEM802","112338"
"CHEM141","218388"
"CHEM143","218389"
"CHEM187B","217690"
"CHEM287B","217690"
"CHEM29N","219234"
"CHEM143C","220665"
"CHEM226","219601"
"CHEM261","219598"
"CHEM285","219611"
"CHEM113","221038"
"CHEM198","221070"
"CHEM211A","220697"
"CHEM211B","220698"
"CHEM211C","220699"
"CHEM31M","112246"
"CHEM90","112259"
"CHEM91","112260"
"CHEM100","221344"
"CHEM121","112253"
"CHEM123","112273"
"CHEM124","112270"
"CHEM126","112280"
"CHEM129","112277"
"CHEM156","217112"
"CHEM193","221038"
"CHEM229","112277"
"CHEM232","112310"
"CHEM251","112313"
"CHEM253","112312"
"CHEM256","217112"
"CHEM257","112331"
"CHEM279","221942"
"CHEM281","112302"
"CHEM283","219601"
"CHEM289","202657"
"CHEM321","222093"
"CHEM329","112303"
"CHEM359","112317"
"CHEM371","222014"
"CHEM373","222013"
"CHEM379","112323"
"CHEM131","112278"
"CHEM161","219598"
"CHEM263","223731"
"CHEMENG10","103264"
"CHEMENG12SC","215401"
"CHEMENG20","104257"
"CHEMENG25B","104260"
"CHEMENG25E","210986"
"CHEMENG35N","208806"
"CHEMENG60Q","202348"
"CHEMENG70Q","205206"
"CHEMENG80Q","206400"
"CHEMENG100","103272"
"CHEMENG110","103273"
"CHEMENG120A","103275"
"CHEMENG120B","103276"
"CHEMENG130","103278"
"CHEMENG140","103280"
"CHEMENG142","212519"
"CHEMENG150","103282"
"CHEMENG160","103285"
"CHEMENG162","213144"
"CHEMENG170","103287"
"CHEMENG174","103678"
"CHEMENG180","103289"
"CHEMENG181","205215"
"CHEMENG183","205216"
"CHEMENG185A","103292"
"CHEMENG185B","103293"
"CHEMENG190","103294"
"CHEMENG190H","204246"
"CHEMENG191H","208766"
"CHEMENG196","213687"
"CHEMENG240","103280"
"CHEMENG242","212519"
"CHEMENG260","103285"
"CHEMENG262","213144"
"CHEMENG274","103678"
"CHEMENG281","205215"
"CHEMENG283","205216"
"CHEMENG296","213687"
"CHEMENG300","103383"
"CHEMENG310","103384"
"CHEMENG320","210286"
"CHEMENG340","140017"
"CHEMENG345","103386"
"CHEMENG355","103388"
"CHEMENG399","215099"
"CHEMENG410","216293"
"CHEMENG420","213134"
"CHEMENG432","213133"
"CHEMENG442","103395"
"CHEMENG444","103396"
"CHEMENG450","103398"
"CHEMENG454","140018"
"CHEMENG456","103679"
"CHEMENG459","103400"
"CHEMENG462","205379"
"CHEMENG464","205211"
"CHEMENG466","206398"
"CHEMENG469","214479"
"CHEMENG470","213139"
"CHEMENG482","212530"
"CHEMENG484","212531"
"CHEMENG500","103402"
"CHEMENG501","103404"
"CHEMENG503","103408"
"CHEMENG505","103412"
"CHEMENG507","103416"
"CHEMENG510","103421"
"CHEMENG513","204112"
"CHEMENG514","206335"
"CHEMENG515","207285"
"CHEMENG516","207544"
"CHEMENG517","207545"
"CHEMENG518","209545"
"CHEMENG519","211297"
"CHEMENG520","211315"
"CHEMENG521","216559"
"CHEMENG522","217771"
"CHEMENG600","103426"
"CHEMENG699","103427"
"CHEMENG801","103428"
"CHEMENG802","103429"
"CHEMENG31N","218136"
"CHEMENG90Q","218971"
"CHEMENG160","218451"
"CHEMENG442","220084"
"CHEMENG451","210236"
"CHEMENG523","219759"
"CHEMENG193","221038"
"CHEMENG199","221432"
"CHEMENG299","221433"
"CHEMENG460","140019"
"CHEMENG524","221417"
"CHEMENG110A","221911"
"CHEMENG110B","103273"
"CHEMENG130A","103278"
"CHEMENG177","221913"
"CHEMENG250","103282"
"CHEMENG270","213139"
"CHEMENG277","221913"
"CHEMENG130B","103287"
"CHEMENG424","103395"
"CHEMENG443","222696"
"CHEMENG55","223464"
"CHEMENG65Q","223679"
"CHEMENG170X","213139"
"CHEMENG175X","223661"
"CHEMENG189","223468"
"CHEMENG289","223468"
"CHEMENG475","223661"
"CHILATST14N","211877"
"CHILATST67","217679"
"CHILATST125S","209964"
"CHILATST140","213352"
"CHILATST147L","214352"
"CHILATST160N","214492"
"CHILATST164","208887"
"CHILATST165","205542"
"CHILATST168","211317"
"CHILATST171","215658"
"CHILATST172","215660"
"CHILATST177A","215818"
"CHILATST177B","215905"
"CHILATST177C","215906"
"CHILATST179","213439"
"CHILATST179F","214562"
"CHILATST181","217229"
"CHILATST183X","214480"
"CHILATST193B","101551"
"CHILATST198","206651"
"CHILATST200","210271"
"CHILATST200R","201069"
"CHILATST200W","201070"
"CHILATST201B","207806"
"CHILATST201C","120416"
"CHILATST275B","213513"
"CHILATST109","218362"
"CHILATST110","218782"
"CHILATST121F","218741"
"CHILATST173","216903"
"CHILATST180E","206846"
"CHILATST1SI","219893"
"CHILATST111","219848"
"CHILATST272A","218375"
"CHILATST272B","219491"
"CHILATST21","220943"
"CHILATST131","220739"
"CHILATST148","203674"
"CHILATST162","220910"
"CHILATST195","221407"
"CHILATST212","221297"
"CHILATST274","221664"
"CHILATST112","223055"
"CHILATST114","223175"
"CHILATST124A","222791"
"CHILATST124C","222646"
"CHILATST128","222846"
"CHILATST293","223193"
"CHINA10SC","216591"
"CHINA70N","210015"
"CHINA73N","216129"
"CHINA91","111082"
"CHINA92S","218223"
"CHINA93","209864"
"CHINA105","200181"
"CHINA106","111235"
"CHINA107","140587"
"CHINA110","214185"
"CHINA111","111105"
"CHINA112","208617"
"CHINA113","207997"
"CHINA115","212062"
"CHINA116","210922"
"CHINA144","217645"
"CHINA151","209740"
"CHINA151A","218665"
"CHINA152","214464"
"CHINA153","208589"
"CHINA154","213537"
"CHINA155","216715"
"CHINA156","218395"
"CHINA157","218396"
"CHINA157S","219305"
"CHINA158","216332"
"CHINA159","216981"
"CHINA160","214067"
"CHINA161","208587"
"CHINA162","214589"
"CHINA163","206330"
"CHINA164","208588"
"CHINA165","207962"
"CHINA166","111253"
"CHINA167","214585"
"CHINA168","207454"
"CHINA169","207470"
"CHINA170","216129"
"CHINA171","217535"
"CHINA172","210023"
"CHINA173","214586"
"CHINA174","213285"
"CHINA175","212071"
"CHINA176","210933"
"CHINA183","205538"
"CHINA191","111236"
"CHINA192","201586"
"CHINA198C","218736"
"CHINA198H","207420"
"CHINA199","111237"
"CHINA200","111238"
"CHINA201","111239"
"CHINA205","200181"
"CHINA206","111235"
"CHINA207","140587"
"CHINA208","111245"
"CHINA209","111246"
"CHINA210","111247"
"CHINA211","111105"
"CHINA212","208617"
"CHINA213","207997"
"CHINA215","212062"
"CHINA216","210922"
"CHINA244","217645"
"CHINA251","209740"
"CHINA252","214464"
"CHINA253","208589"
"CHINA254","213537"
"CHINA255","216715"
"CHINA256","218395"
"CHINA257","218396"
"CHINA258","216332"
"CHINA259","216981"
"CHINA260","214067"
"CHINA261","208587"
"CHINA262","214589"
"CHINA263","206330"
"CHINA264","208588"
"CHINA265","207962"
"CHINA266","111253"
"CHINA267","214585"
"CHINA268","207454"
"CHINA269","207470"
"CHINA271","217535"
"CHINA272","210023"
"CHINA273","214586"
"CHINA274","213285"
"CHINA275","212071"
"CHINA276","210933"
"CHINA278","216944"
"CHINA279","211107"
"CHINA283","215564"
"CHINA289","208604"
"CHINA291","111236"
"CHINA292","201586"
"CHINA299","111260"
"CHINA340","218737"
"CHINA369","210912"
"CHINA371","111261"
"CHINA374","207998"
"CHINA378","216944"
"CHINA379","211107"
"CHINA383C","210879"
"CHINA390","217593"
"CHINA391","201387"
"CHINA392B","203325"
"CHINA399","111263"
"CHINA495A","204465"
"CHINA495B","204468"
"CHINA801","111179"
"CHINA117","219307"
"CHINA118","219672"
"CHINA152A","220026"
"CHINA155A","210079"
"CHINA178","219786"
"CHINA252A","220026"
"CHINA254A","219670"
"CHINA255A","210079"
"CHINA277","219677"
"CHINA278","219786"
"CHINA354A","219670"
"CHINA365","207962"
"CHINA376","220027"
"CHINA377","219677"
"CHINA20Q","220552"
"CHINA21Q","220549"
"CHINA22Q","220673"
"CHINA151B","220687"
"CHINA154Q","220333"
"CHINA251B","220687"
"CHINA288","220689"
"CHINA388","220689"
"CHINA393A","208833"
"CHINA20","220552"
"CHINA21","219307"
"CHINA24","220673"
"CHINA112A","222258"
"CHINA155B","222257"
"CHINA183A","215564"
"CHINA212A","222258"
"CHINA230","221987"
"CHINA255B","222257"
"CHINA270","216129"
"CHINA393","207605"
"CHINA395","209845"
"CHINA430","221987"
"CHINA159A","223101"
"CHINA163A","222849"
"CHINA259A","223101"
"CHINA802","111180"
"CHINA146","222622"
"CHINA151","223610"
"CHINA190","223517"
"CHINA192","223845"
"CHINA203","223790"
"CHINA246","222622"
"CHINA251","223610"
"CHINA290","223517"
"CHINA295J","201999"
"CHINA374","213285"
"CHINA392","223845"
"CHINGEN10SC","216591"
"CHINGEN70N","210015"
"CHINGEN73","111072"
"CHINGEN73N","216129"
"CHINGEN91","111082"
"CHINGEN95","216414"
"CHINGEN101","214185"
"CHINGEN118","212071"
"CHINGEN119","209740"
"CHINGEN120","208587"
"CHINGEN121","208588"
"CHINGEN131","111103"
"CHINGEN132","111104"
"CHINGEN133","111105"
"CHINGEN134","207470"
"CHINGEN135","208589"
"CHINGEN136","207454"
"CHINGEN137","208617"
"CHINGEN138","207997"
"CHINGEN139","208277"
"CHINGEN140","210810"
"CHINGEN141","210933"
"CHINGEN143","213378"
"CHINGEN144","217645"
"CHINGEN146","214464"
"CHINGEN148","217535"
"CHINGEN150","212062"
"CHINGEN151","214586"
"CHINGEN152","216096"
"CHINGEN153","216981"
"CHINGEN155","216332"
"CHINGEN160","213285"
"CHINGEN169","213537"
"CHINGEN170","216129"
"CHINGEN173","111072"
"CHINGEN193E","210023"
"CHINGEN194","213538"
"CHINGEN195","216414"
"CHINGEN196","216715"
"CHINGEN198","209915"
"CHINGEN200","111114"
"CHINGEN201","208693"
"CHINGEN201","111115"
"CHINGEN217","211046"
"CHINGEN218","212071"
"CHINGEN219","209740"
"CHINGEN220","208587"
"CHINGEN221","208588"
"CHINGEN231","111103"
"CHINGEN232","111104"
"CHINGEN233","111105"
"CHINGEN234","207470"
"CHINGEN235","208589"
"CHINGEN236","207454"
"CHINGEN237","208617"
"CHINGEN238","207997"
"CHINGEN239","208277"
"CHINGEN240","210810"
"CHINGEN241","210933"
"CHINGEN243","213378"
"CHINGEN244","217645"
"CHINGEN246","214464"
"CHINGEN248","217535"
"CHINGEN250","212062"
"CHINGEN251","214586"
"CHINGEN252","216096"
"CHINGEN253","216981"
"CHINGEN255","216332"
"CHINGEN260","213285"
"CHINGEN269","213537"
"CHINGEN294","213538"
"CHINGEN296","216715"
"CHINGEN390","217593"
"CHINGEN393E","210023"
"CHINGEN395","209845"
"CHINGEN402T","202933"
"CHINLANG1","111181"
"CHINLANG1B","111182"
"CHINLANG2","111183"
"CHINLANG2B","111184"
"CHINLANG3","111185"
"CHINLANG3B","111186"
"CHINLANG5","111187"
"CHINLANG6","111188"
"CHINLANG7","111189"
"CHINLANG8","111190"
"CHINLANG10","111191"
"CHINLANG11","111192"
"CHINLANG12","111193"
"CHINLANG13A","205165"
"CHINLANG13B","205166"
"CHINLANG13C","205167"
"CHINLANG15","111194"
"CHINLANG15M","208480"
"CHINLANG16","111195"
"CHINLANG16M","208499"
"CHINLANG17","111196"
"CHINLANG17M","208498"
"CHINLANG18","200200"
"CHINLANG19","200201"
"CHINLANG20","200202"
"CHINLANG20A","203904"
"CHINLANG20B","203905"
"CHINLANG20C","203906"
"CHINLANG21","111197"
"CHINLANG21B","111198"
"CHINLANG22","111199"
"CHINLANG22B","111200"
"CHINLANG23","111201"
"CHINLANG23B","111202"
"CHINLANG25","111203"
"CHINLANG27","111204"
"CHINLANG28","111205"
"CHINLANG29","111206"
"CHINLANG31E","206918"
"CHINLANG33G","202851"
"CHINLANG41","212237"
"CHINLANG42","212238"
"CHINLANG43","212239"
"CHINLANG99","111207"
"CHINLANG101","111208"
"CHINLANG101B","111209"
"CHINLANG102","111210"
"CHINLANG102B","111211"
"CHINLANG103","111212"
"CHINLANG103B","111213"
"CHINLANG105","111214"
"CHINLANG121","111215"
"CHINLANG122","111216"
"CHINLANG123","111217"
"CHINLANG131","111221"
"CHINLANG132","111222"
"CHINLANG133","111223"
"CHINLANG199","209811"
"CHINLANG200","111224"
"CHINLANG205S","211124"
"CHINLANG211","111227"
"CHINLANG211B","211153"
"CHINLANG212","111228"
"CHINLANG212B","211154"
"CHINLANG213","111229"
"CHINLANG213B","211155"
"CHINLANG231","207343"
"CHINLANG232","207344"
"CHINLANG233","207345"
"CHINLANG331E","209544"
"CHINLANG394","203815"
"CHINLANG395","203803"
"CHINLANG125","218185"
"CHINLANG190A","219250"
"CHINLANG225","218185"
"CHINLANG231A","218377"
"CHINLANG231B","218378"
"CHINLANG232A","218379"
"CHINLANG232B","218380"
"CHINLANG233A","218381"
"CHINLANG233B","218382"
"CHINLANG1A","220096"
"CHINLANG2A","220097"
"CHINLANG51","219468"
"CHINLANG9A","220577"
"CHINLANG9B","220579"
"CHINLANG9C","220580"
"CHINLANG251","221136"
"CHINLANG4W","223644"
"CHINLIT93","209864"
"CHINLIT125","200181"
"CHINLIT126","111235"
"CHINLIT127","140587"
"CHINLIT130","214589"
"CHINLIT132","206330"
"CHINLIT135","214585"
"CHINLIT155","214067"
"CHINLIT166","111253"
"CHINLIT189A","207420"
"CHINLIT189B","207694"
"CHINLIT190","210922"
"CHINLIT191","111236"
"CHINLIT192","201586"
"CHINLIT199","111237"
"CHINLIT200","111238"
"CHINLIT201","111239"
"CHINLIT205","200181"
"CHINLIT206","111235"
"CHINLIT207","140587"
"CHINLIT221","111245"
"CHINLIT222","111246"
"CHINLIT223","111247"
"CHINLIT230","214589"
"CHINLIT232","206330"
"CHINLIT235","214585"
"CHINLIT245","216944"
"CHINLIT255","214067"
"CHINLIT261","111251"
"CHINLIT263","202320"
"CHINLIT265","207962"
"CHINLIT266","111253"
"CHINLIT272","111255"
"CHINLIT273","111256"
"CHINLIT274","207998"
"CHINLIT279","211107"
"CHINLIT283","215564"
"CHINLIT289","208604"
"CHINLIT290","210922"
"CHINLIT291","111236"
"CHINLIT292","201586"
"CHINLIT295J","201999"
"CHINLIT299","111260"
"CHINLIT345","216944"
"CHINLIT369","210912"
"CHINLIT371","111261"
"CHINLIT379","211107"
"CHINLIT391","201387"
"CHINLIT392B","203325"
"CHINLIT399","111263"
"CHPR125","216525"
"CHPR130","111670"
"CHPR200","217549"
"CHPR201","218248"
"CHPR202","218249"
"CHPR206","125429"
"CHPR212","216915"
"CHPR213","215367"
"CHPR223","204773"
"CHPR225","216524"
"CHPR226","203474"
"CHPR228","216807"
"CHPR239","217117"
"CHPR240","216336"
"CHPR247","202752"
"CHPR254","214214"
"CHPR255","209535"
"CHPR260","217705"
"CHPR266","209347"
"CHPR284","208865"
"CHPR290","216716"
"CHPR298","217683"
"CHPR299","217576"
"CHPR399","217577"
"CHPR113","215367"
"CHPR166","209347"
"CHPR199","218917"
"CHPR220","219783"
"CHPR271","208841"
"CHPR272","208846"
"CHPR274A","208850"
"CHPR274B","208909"
"CHPR278","208855"
"CHPR279","208857"
"CHPR280","208858"
"CHPR281","208859"
"CHPR287","215678"
"CHPR291","218094"
"CHPR801","218774"
"CHPR230","216044"
"CHPR270","219872"
"CHPR205","220319"
"CHPR222","220915"
"CHPR227","220605"
"CHPR231","220620"
"CHPR232","220980"
"CHPR250","217705"
"CHPR266","216716"
"CHPR290","217576"
"CHPR299","217683"
"CHPR235","222527"
"CHPR233","223176"
"CHPR234","222411"
"CHPR236","222960"
"CHPR238","222661"
"CHPR237","223265"
"CHPR239","223543"
"CHPR242","223542"
"CLASSART232","213553"
"CLASSGEN126B","211669"
"CLASSGEN229","209985"
"CLASSGEN243","209354"
"CLASSGEN359","215200"
"CLASSICS1G","112496"
"CLASSICS1L","112618"
"CLASSICS2G","112497"
"CLASSICS2L","112619"
"CLASSICS3G","112498"
"CLASSICS3L","112620"
"CLASSICS4L","112621"
"CLASSICS6G","208191"
"CLASSICS7G","213012"
"CLASSICS11G","112507"
"CLASSICS11L","112625"
"CLASSICS12G","112508"
"CLASSICS12L","112626"
"CLASSICS13G","112509"
"CLASSICS13L","112627"
"CLASSICS14","206178"
"CLASSICS16N","206567"
"CLASSICS16SC","217758"
"CLASSICS17N","124892"
"CLASSICS18N","213099"
"CLASSICS21Q","202280"
"CLASSICS24N","215628"
"CLASSICS26N","210964"
"CLASSICS28N","215493"
"CLASSICS31","112743"
"CLASSICS34","205640"
"CLASSICS35","206578"
"CLASSICS36","112765"
"CLASSICS41","200838"
"CLASSICS42","204034"
"CLASSICS43","214458"
"CLASSICS51","215920"
"CLASSICS52","214912"
"CLASSICS54","110604"
"CLASSICS56","215664"
"CLASSICS76","215605"
"CLASSICS81","215702"
"CLASSICS82","112356"
"CLASSICS83","112351"
"CLASSICS84","204128"
"CLASSICS87","215860"
"CLASSICS88","212398"
"CLASSICS101G","112513"
"CLASSICS101L","112628"
"CLASSICS102G","112514"
"CLASSICS102L","112629"
"CLASSICS103G","112515"
"CLASSICS103L","112630"
"CLASSICS104A","112652"
"CLASSICS104B","112653"
"CLASSICS105A","112531"
"CLASSICS105B","112532"
"CLASSICS112","214579"
"CLASSICS121","212989"
"CLASSICS124","212941"
"CLASSICS136","213823"
"CLASSICS137","215917"
"CLASSICS142","212153"
"CLASSICS143","213378"
"CLASSICS145","211358"
"CLASSICS146","211377"
"CLASSICS147","212156"
"CLASSICS148","213699"
"CLASSICS150","112795"
"CLASSICS151","204608"
"CLASSICS153","204607"
"CLASSICS154","214573"
"CLASSICS156","217363"
"CLASSICS157","217472"
"CLASSICS158","208820"
"CLASSICS159","206045"
"CLASSICS161","112453"
"CLASSICS162","200851"
"CLASSICS163","205777"
"CLASSICS164","217300"
"CLASSICS166","201839"
"CLASSICS167","210943"
"CLASSICS168","214576"
"CLASSICS169","215921"
"CLASSICS171","204656"
"CLASSICS172","110626"
"CLASSICS173","210896"
"CLASSICS174","213142"
"CLASSICS175","214889"
"CLASSICS177","217311"
"CLASSICS178","217488"
"CLASSICS183","201470"
"CLASSICS184","216102"
"CLASSICS198","112782"
"CLASSICS199","112800"
"CLASSICS201G","200419"
"CLASSICS201L","112815"
"CLASSICS202G","200420"
"CLASSICS202L","112816"
"CLASSICS203G","200422"
"CLASSICS203L","112817"
"CLASSICS204A","112652"
"CLASSICS204B","112653"
"CLASSICS205A","112531"
"CLASSICS205B","112532"
"CLASSICS206A","112811"
"CLASSICS206B","112812"
"CLASSICS207L","217749"
"CLASSICS213","215923"
"CLASSICS214","204131"
"CLASSICS215","208885"
"CLASSICS216","216112"
"CLASSICS237","215917"
"CLASSICS243","213378"
"CLASSICS244","116220"
"CLASSICS246","211377"
"CLASSICS247","212156"
"CLASSICS248","213699"
"CLASSICS257","217472"
"CLASSICS258","208820"
"CLASSICS273","210896"
"CLASSICS277","217311"
"CLASSICS298","112832"
"CLASSICS301","215089"
"CLASSICS302","214280"
"CLASSICS304","216690"
"CLASSICS315","203060"
"CLASSICS318","112841"
"CLASSICS320","215901"
"CLASSICS327","207517"
"CLASSICS328","212052"
"CLASSICS330","217298"
"CLASSICS331","203310"
"CLASSICS335","215919"
"CLASSICS336","215918"
"CLASSICS337","216078"
"CLASSICS352","214822"
"CLASSICS353","215922"
"CLASSICS355","217310"
"CLASSICS356","217314"
"CLASSICS358","217414"
"CLASSICS367","215914"
"CLASSICS372","214868"
"CLASSICS373","205408"
"CLASSICS376","213141"
"CLASSICS377","209490"
"CLASSICS378","217299"
"CLASSICS380","217411"
"CLASSICS382","208457"
"CLASSICS384A","211036"
"CLASSICS384B","211037"
"CLASSICS391","214634"
"CLASSICS396","215902"
"CLASSICS399","112852"
"CLASSICS801","112862"
"CLASSICS802","112863"
"CLASSICS20N","112749"
"CLASSICS29Q","218085"
"CLASSICS37","218304"
"CLASSICS40","122156"
"CLASSICS53","203008"
"CLASSICS122","112772"
"CLASSICS181","123165"
"CLASSICS212","207281"
"CLASSICS332","218605"
"CLASSICS340","218532"
"CLASSICS341","218533"
"CLASSICS342","218579"
"CLASSICS354","218583"
"CLASSICS357","218584"
"CLASSICS361","218589"
"CLASSICS379A","218578"
"CLASSICS379B","218581"
"CLASSICS381","123165"
"CLASSICS388","218585"
"CLASSICS6L","216137"
"CLASSICS15N","213444"
"CLASSICS19N","213447"
"CLASSICS38","219384"
"CLASSICS39","219892"
"CLASSICS57","220086"
"CLASSICS116","219927"
"CLASSICS123","112778"
"CLASSICS160","220129"
"CLASSICS176","219388"
"CLASSICS201LA","220303"
"CLASSICS208L","216137"
"CLASSICS211","219338"
"CLASSICS217","219339"
"CLASSICS256","217363"
"CLASSICS260","220129"
"CLASSICS329","217362"
"CLASSICS339","219340"
"CLASSICS343","209401"
"CLASSICS344","219378"
"CLASSICS345","219380"
"CLASSICS346","219620"
"CLASSICS370","219382"
"CLASSICS375","219372"
"CLASSICS389","219373"
"CLASSICS390","219980"
"CLASSICS9N","219109"
"CLASSICS12N","220256"
"CLASSICS14N","212989"
"CLASSICS29N","220433"
"CLASSICS44","220418"
"CLASSICS58","220417"
"CLASSICS92","220804"
"CLASSICS115","220654"
"CLASSICS118","220469"
"CLASSICS125","220479"
"CLASSICS130","219970"
"CLASSICS165","220743"
"CLASSICS202GB","220060"
"CLASSICS209L","112629"
"CLASSICS218","220469"
"CLASSICS220","221042"
"CLASSICS262","219269"
"CLASSICS347","220655"
"CLASSICS348","220658"
"CLASSICS349","220666"
"CLASSICS359","220656"
"CLASSICS360","220420"
"CLASSICS393","220419"
"CLASSICS395","220893"
"CLASSICS9N","221622"
"CLASSICS10N","221499"
"CLASSICS43N","221500"
"CLASSICS54N","221496"
"CLASSICS60","222179"
"CLASSICS61","222424"
"CLASSICS79","222380"
"CLASSICS110","221709"
"CLASSICS126","221704"
"CLASSICS135","215919"
"CLASSICS180","203311"
"CLASSICS194","221625"
"CLASSICS197","221636"
"CLASSICS200G","221533"
"CLASSICS280","203311"
"CLASSICS310","221709"
"CLASSICS362","221629"
"CLASSICS385","221972"
"CLASSICS394","221625"
"CLASSICS397","221636"
"CLASSICS9R","220911"
"CLASSICS30N","222570"
"CLASSICS45","222655"
"CLASSICS47","222628"
"CLASSICS93","222693"
"CLASSICS96","222518"
"CLASSICS121","216309"
"CLASSICS128","222967"
"CLASSICS138","223081"
"CLASSICS170","201183"
"CLASSICS185","222695"
"CLASSICS188","222720"
"CLASSICS210","222749"
"CLASSICS219","222614"
"CLASSICS221","216309"
"CLASSICS297","222788"
"CLASSICS305","223177"
"CLASSICS311","213644"
"CLASSICS350","222615"
"CLASSICS363","222616"
"CLASSICS364","222717"
"CLASSICS368","222727"
"CLASSICS369","222786"
"CLASSICS13N","223527"
"CLASSICS113","223329"
"CLASSICS119","223330"
"CLASSICS129","223735"
"CLASSICS132","223552"
"CLASSICS133","223554"
"CLASSICS143","223610"
"CLASSICS152","223566"
"CLASSICS155","223702"
"CLASSICS186","223454"
"CLASSICS233","223554"
"CLASSICS240","223725"
"CLASSICS286","223454"
"CLASSICS303","223636"
"CLASSICS313","223329"
"CLASSICS314","223522"
"CLASSICS319","223330"
"CLASSICS324","223775"
"CLASSICS351","223553"
"CLASSICS365","223753"
"CME20Q","215541"
"CME100","202354"
"CME100A","211307"
"CME102","104315"
"CME102A","211304"
"CME103","215576"
"CME104","104316"
"CME104A","211303"
"CME106","201657"
"CME108","105664"
"CME151","216445"
"CME161","217831"
"CME181","214954"
"CME192","214017"
"CME193","214058"
"CME194","214170"
"CME195","214955"
"CME196","216443"
"CME200","104865"
"CME204","104866"
"CME206","104867"
"CME207","217274"
"CME211","206810"
"CME212","204291"
"CME213","212066"
"CME213B","213010"
"CME214","214114"
"CME215A","103144"
"CME215B","103145"
"CME232","216764"
"CME237","205447"
"CME239B","203435"
"CME242","216295"
"CME243","210990"
"CME244","216094"
"CME245","216093"
"CME249","217722"
"CME249A","217911"
"CME250","216444"
"CME250A","218026"
"CME251","217009"
"CME252","217548"
"CME253","217559"
"CME257","217515"
"CME263","103899"
"CME279","215942"
"CME285","217955"
"CME291","204292"
